TNE5.F,"Telefónica, S.A.",3.6350,-0.0170,-0.47%,"11,975","6,143",21.083B,15.15
TNE2.F,"Telefónica, S.A.",3.6000,+0.0400,+1.12%,9,11,21.008B,15.65
TNE5.DE,"Telefónica, S.A.",3.6160,-0.0360,-0.99%,"87,890","64,795",20.817B,15.07
XCI.F,China Unicom (Hong Kong) Limited,0.6500,-0.0300,-4.41%,"10,000","1,390",19.889B,9.29
3LN.F,"Live Nation Entertainment, Inc.",82.00,+1.90,+2.37%,10,14,19.609B,112.33
2Y10.F,China Tower Corporation Limited,10.80,-0.10,-0.92%,N/A,0,19.009B,16.62
2Y1.MU,China Tower Corporation Limited,0.1040,0.0000,0.00%,"5,000",0,18.743B,10.40
2Y1.F,China Tower Corporation Limited,0.1020,0.0000,0.00%,"200,000","3,530",18.561B,10.20
PU4.F,Publicis Groupe S.A.,73.76,-0.40,-0.54%,250,18,18.428B,15.21
OCN.F,Omnicom Group Inc.,87.14,+0.56,+0.65%,115,9,17.386B,14.08
NVAA.F,Advanced Info Service Public Company Limited,5.70,0.00,0.00%,4,0,17.296B,23.75
AISF.F,Advanced Info Service Public Company Limited,5.70,0.00,0.00%,31,0,17.147B,23.75
7NX.SG,"NEXON Co., Ltd.",18.90,+0.10,+0.53%,0,2,16.523B,25.89
LM05.F,Formula One Group,64.50,+0.50,+0.78%,20,17,16.926B,37.28
7NX.F,"NEXON Co., Ltd.",18.70,0.00,0.00%,17,37,16.436B,25.62
BTQ.SG,BT Group plc,1.6000,0.0000,0.00%,0,410,15.892B,7.62
BTQ.F,BT Group plc,1.5900,-0.0100,-0.62%,"1,000","3,324",15.793B,7.23
BOP.F,Bolloré SE,5.53,-0.05,-0.98%,415,118,15.744B,92.17
1SI.F,Snap Inc.,9.69,+0.28,+2.92%,150,993,16.209B,N/A
FO5B.F,Fox Corporation,28.60,+0.20,+0.70%,200,0,15.113B,14.59
1SI.DE,Snap Inc.,9.57,+0.13,+1.43%,"6,584","8,255",15.974B,N/A
IPG.F,"The Interpublic Group of Companies, Inc.",37.00,0.00,0.00%,298,282,14.285B,17.21
TSPA.F,Telefônica Brasil S.A.,8.25,-0.05,-0.60%,286,94,13.805B,17.55
TEQA.F,Telenor ASA,9.30,+0.30,+3.33%,50,37,13.797B,40.43
RDO.F,Sirius XM Holdings Inc.,3.4840,+0.0110,+0.32%,100,151,13.478B,12.90
TEQ.F,Telenor ASA,9.60,-0.12,-1.27%,"1,410",863,13.296B,36.93
WA4.F,Warner Music Group Corp.,24.30,+0.56,+2.36%,300,29,13.174B,31.56
IQ8.MU,"iQIYI, Inc.",4.9500,+0.1700,+3.56%,"1,000",17,3.582B,N/A
63T.F,Tencent Music Entertainment Group,3.7800,0.0000,0.00%,307,10,12.589B,21.00
LL6A.SG,MTN Group Limited,6.85,-0.05,-0.72%,0,0,12.752B,12.45
LL6.F,MTN Group Limited,6.80,-0.10,-1.45%,800,149,12.481B,12.59
KPNB.F,Koninklijke KPN N.V.,3.0400,+0.0200,+0.66%,"2,500",44,12.235B,16.89
KPN.F,Koninklijke KPN N.V.,3.1050,+0.0120,+0.39%,650,"1,208",12.238B,17.25
IEA.F,Informa plc,8.48,-0.01,-0.12%,"1,000",22,11.996B,30.29
R9C.F,REA Group Limited,85.00,+3.00,+3.66%,15,0,11.384B,49.42
4MGN.DE,"Match Group, Inc.",40.37,0.00,0.00%,311,532,11.24B,39.57
TWH.F,Twilio Inc.,61.54,+0.62,+1.02%,3,178,11.182B,N/A
0WPA.F,WPP plc,51.00,0.00,0.00%,50,0,10.986B,14.41
0WP.F,WPP plc,10.10,-0.10,-0.98%,200,129,10.879B,14.03
5VD.F,Vodacom Group Limited,6.10,+0.20,+3.39%,"2,000",35,10.448B,13.56
5VD0.F,Vodacom Group Limited,5.90,+0.15,+2.61%,N/A,0,10.369B,12.29
NC0.F,News Corporation,17.80,+0.10,+0.56%,400,7,10.316B,42.38
NC0B.F,News Corporation,18.20,+0.30,+1.68%,540,14,10.258B,42.33
NC0E.F,News Corporation,17.80,0.00,0.00%,30,7,10.19B,40.45
