76N.SG,Kenon Holdings Ltd.,23.20,+0.20,+0.87%,0,0,1.285B,N/A
06Y.F,Polenergia S.A.,18.32,-0.44,-2.35%,300,0,1.224B,46.97
CUBB.F,China Water Affairs Group Limited,0.7080,+0.0030,+0.43%,"3,000","2,936",1.172B,5.45
6WL.F,"Shanghai Dazhong Public Utilities(Group) Co.,Ltd.",0.1490,0.0000,0.00%,"5,000",0,1.097B,14.90
I6B.SG,Enefit Green AS,4.1600,+0.0020,+0.05%,0,0,1.138B,4.08
PNE3.F,PNE AG,14.12,-0.30,-2.08%,50,"1,330",1.078B,N/A
PNE3.DE,PNE AG,14.14,0.00,0.00%,"76,825","155,694",1.079B,N/A
EKT.DE,Energiekontor AG,73.90,+1.60,+2.21%,"12,355","14,359",1.033B,23.54
EKT.F,Energiekontor AG,73.40,+1.90,+2.66%,88,158,1.026B,22.38
6HO.F,Hokuriku Electric Power Company,4.8000,-0.0800,-1.64%,110,0,1.016B,N/A
66T.F,Scatec ASA,6.19,-0.01,-0.16%,"2,000",108,983.696M,N/A
1T5.F,TAURON Polska Energia S.A.,0.5466,+0.0136,+2.55%,"8,000",269,1.001B,N/A
000.F,"Greenvolt - Energias Renováveis, S.A.",6.70,+0.11,+1.59%,100,56,940.211M,47.86
000.MU,"Greenvolt - Energias Renováveis, S.A.",6.70,+0.08,+1.13%,30,2,931.736M,47.82
PWD1.F,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima,10.00,+0.30,+3.09%,120,2,921.784M,N/A
F1P.F,TTW Public Company Limited,0.2200,0.0000,0.00%,"16,400",366,908.323M,11.00
F1P2.F,TTW Public Company Limited,0.2220,-0.0020,-0.89%,10,0,900.357M,11.10
5IE.F,"Hokkaido Electric Power Company, Incorporated",3.8600,-0.0200,-0.52%,160,0,821.501M,N/A
8770.F,"Altus Power, Inc.",4.9600,+0.1000,+2.06%,200,3,788.59M,N/A
58S.F,ENEA S.A.,1.4000,+0.0220,+1.60%,75,1,752.352M,N/A
EN2.F,Energa SA,1.7700,-0.0050,-0.28%,99,2,752.05M,1.72
ETG.DE,EnviTec Biogas AG,50.00,-0.40,-0.79%,188,"3,655",742.5M,15.20
ETG.F,EnviTec Biogas AG,49.40,-0.60,-1.20%,10,108,742.393M,15.02
EYP.F,Athens Water Supply and Sewerage Company S.A.,6.77,0.00,0.00%,200,53,721.005M,135.40
8BCN.SG,BCPG Public Company Limited,0.2220,-0.0100,-4.31%,0,42,696.445M,11.10
HK51.F,Concord New Energy Group Limited,0.0740,-0.0010,-1.33%,"2,500","2,694",691.981M,7.40
TLJ.F,Tian Lun Gas Holdings Limited,0.6750,-0.0250,-3.57%,"1,000",17,675.891M,11.25
B2O.F,PT Cikarang Listrindo Tbk,0.0325,-0.0010,-2.99%,"2,000",0,665.191M,N/A
7Z2.F,Électricite de Strasbourg Société Anonyme,88.40,+1.20,+1.38%,1,0,633.774M,15.99
1KS.F,"Shizuoka Gas Co., Ltd.",7.95,0.00,0.00%,N/A,0,607.653M,6.31
54F.F,"Audax Renovables, S.A.",1.2840,+0.0160,+1.26%,"3,000",0,572.317M,128.40
YWA.SG,The York Water Company,39.00,+0.40,+1.04%,0,10,560.801M,31.20
ECEA.F,Societatea Energetica Electrica S.A.,6.35,0.00,0.00%,325,14,552.896M,4.77
9KJ.F,NX Filtration N.V.,10.48,+0.10,+0.96%,77,9,535.437M,N/A
GGI.F,"Beijing Energy International Holding Co., Ltd.",0.0171,+0.0003,+1.79%,"288,877",0,530.986M,N/A
AVA.F,Ascopiave S.p.A.,2.3650,-0.0200,-0.84%,57,1,522.088M,21.50
08M.F,Admie Holding S.A.,2.0850,+0.0350,+1.71%,"2,110",232,485.628M,8.02
XSG.F,"Saibu Gas Holdings Co.,Ltd.",13.30,-0.30,-2.21%,40,0,508.174M,7.27
5LIA.SG,Light S.A.,1.0500,+0.0200,+1.94%,0,0,504.074M,N/A
6HF.F,"eREX Co.,Ltd.",7.55,+0.25,+3.42%,100,8,450.813M,8.88
BIU2.F,China Everbright Water Limited,0.1340,-0.0010,-0.74%,"1,000",642,419.967M,3.35
08M.SG,Admie Holding S.A.,2.0200,+0.0680,+3.48%,0,0,468.64M,15.42
8610.F,"Energy Vault Holdings, Inc.",2.5700,-0.1050,-3.93%,1,"1,515",364.704M,N/A
A9W1.F,SIIC Environment Holdings Ltd.,0.1240,+0.0020,+1.64%,"1,020",43,361.543M,3.10
3UG.F,Zheneng Jinjiang Environment Holding Company Limited,0.1690,-0.0020,-1.17%,"2,800",0,296.544M,4.22
UMA.F,AS Latvijas Gaze,8.36,+0.06,+0.72%,23,0,347.962M,9.72
52K.F,Cloudberry Clean Energy ASA,1.1600,+0.0600,+5.45%,"7,558","1,829",342.261M,16.57
CW2.F,Consolidated Water Co. Ltd.,20.40,+0.40,+2.00%,400,72,336.963M,34.00
6GE.F,Genie Energy Ltd.,12.70,-0.20,-1.55%,260,13,333.986M,7.02
CK7.F,China Everbright Greentech Limited,0.1450,+0.0020,+1.40%,"4,000",70,320.762M,7.25
LYV.F,Orrön Energy AB (publ),1.0460,-0.0280,-2.61%,"1,540",732,299.078M,10.46
89W.F,"Grupo Ecoener, S.A.",4.6500,-0.0200,-0.43%,"1,100",24,269.844M,15.00
7XZ.F,Ekopak NV,17.50,+0.05,+0.29%,6,0,266.886M,N/A
2ZC.F,Cadiz Inc.,3.9800,-0.1000,-2.45%,10,81,265.429M,N/A
KO32.F,Beijing Gas Blue Sky Holdings Limited,0.0090,0.0000,0.00%,500,297,248.222M,N/A
A1T.F,AS Tallinna Vesi,11.90,+0.05,+0.42%,300,7,243.021M,26.44
WS7A.F,Binhai Investment Company Limited,0.1650,-0.0010,-0.60%,21,0,238.821M,5.50
1ZK.F,Elmera Group ASA,2.0500,-0.0100,-0.49%,"2,000",56,222.7M,29.29
6W6.F,ZE PAK SA,4.2750,-0.1400,-3.17%,4,0,225.399M,N/A
4QX.F,Groupe OKwind Société anonyme,26.80,+1.10,+4.28%,250,83,220.629M,99.26
7ES1.F,Eastern Water Resources Development and Management Public Company Limited,0.1200,0.0000,0.00%,"1,000",17,220.426M,12.00
4QX.SG,Groupe OKwind Société anonyme,26.40,+1.10,+4.35%,0,4,217.336M,97.78
9QW.F,Hydrogène de France Société anonyme,15.10,+0.60,+4.14%,4,2,217.804M,N/A
84H.F,"Sichuan Energy Investment Development Co., Ltd.",0.1970,+0.0010,+0.51%,"5,000",0,212.098M,4.93
NUR.SG,Ellomay Capital Ltd.,15.60,+0.90,+6.12%,0,0,215.063M,N/A
AMH.F,AB Amber Grid,1.1500,-0.0100,-0.86%,50,0,213.982M,16.43
NUR.F,Ellomay Capital Ltd.,15.40,-0.20,-1.28%,600,0,208.197M,N/A
N4T.F,Polaris Renewable Energy Inc.,9.65,-0.10,-1.03%,50,4,207.33M,50.79
H3O1.F,H2O Innovation Inc.,2.1500,+0.1500,+7.50%,900,288,195.083M,71.67
4SM.F,Magnora ASA,2.6300,+0.0150,+0.57%,352,310,176.573M,43.83
7VZ.F,Altius Renewable Royalties Corp.,6.10,0.00,0.00%,200,0,192.199M,N/A
7GZ.F,Tidewater Renewables Ltd.,5.40,-0.10,-1.82%,"1,000",56,189.835M,N/A
A4W.F,Arise AB (publ),4.1500,-0.1300,-3.04%,20,954,186.307M,2.59
ABO.DE,clearvise AG,2.3900,0.0000,0.00%,"1,000","18,226",180.1M,15.93
DH4.F,"Energy Solar Tech, S.A.",6.51,+0.05,+0.77%,10,4,178.364M,65.10
ABO.F,clearvise AG,2.3400,0.0000,0.00%,"2,500",366,177.839M,14.62
ABO.MU,clearvise AG,2.3400,0.0000,0.00%,"1,600",106,177.839M,14.62
ABO.DU,clearvise AG,2.3400,-0.0300,-1.27%,400,42,176.332M,14.62
27K.F,Kangda International Environmental Company Limited,0.0445,+0.0015,+3.49%,"12,107",0,62.053M,1.44
256.SG,Azure Power Global Limited,1.4970,-0.0580,-3.73%,0,35,97.851M,N/A
