BMW3.F,Bayerische Motoren Werke Aktiengesellschaft,102.50,-0.90,-0.87%,240,596,74.92B,6.03
FR7H.SG,"Fast Retailing Co., Ltd.",2.3400,+0.0200,+0.86%,0,0,74.883B,39.00
VOWB.F,Volkswagen AG,12.90,-0.10,-0.77%,"1,000",41,74.536B,5.37
FR70.F,"Fast Retailing Co., Ltd.",23.60,-0.60,-2.48%,8,0,74.253B,38.06
FR7H.F,"Fast Retailing Co., Ltd.",2.3600,+0.0200,+0.85%,400,0,74.253B,33.71
BMW3.DE,Bayerische Motoren Werke Aktiengesellschaft,102.10,-1.40,-1.35%,"40,910","91,847",74.114B,6.01
FR7.F,"Fast Retailing Co., Ltd.",238.00,+2.00,+0.85%,12,9,73.645B,38.89
UHRA.F,The Swatch Group AG,13.90,0.00,0.00%,37,12,72.053B,86.88
PPX.DE,Kering SA,529.50,+14.60,+2.84%,513,370,65.579B,18.49
PPX.F,Kering SA,530.00,+15.30,+2.97%,46,50,65.29B,18.41
PPXB.F,Kering SA,49.20,-0.40,-0.81%,1,1,63.265B,16.97
013A.F,"JD.com, Inc.",36.40,0.00,0.00%,"2,848","1,812",58.652B,22.61
MLB1.F,"MercadoLibre, Inc.","1,128.00",+23.00,+2.08%,1,14,56.992B,100.09
OLL.F,"Oriental Land Co., Ltd.",34.60,-0.80,-2.26%,200,10,56.664B,123.57
MLB1.DE,"MercadoLibre, Inc.","1,116.00",+11.20,+1.01%,17,93,56.174B,97.64
013C.F,"JD.com, Inc.",17.74,-0.27,-1.50%,"2,734","1,289",56.038B,23.03
FMC1.F,Ford Motor Company,13.34,+0.20,+1.51%,20,688,55.253B,20.21
FMC1.DE,Ford Motor Company,13.20,+0.08,+0.59%,"3,478","6,604",54.084B,19.41
OM6.F,"O'Reilly Automotive, Inc.",851.20,+9.00,+1.07%,4,16,51.82B,26.47
C9F.F,"Chipotle Mexican Grill, Inc.","1,865.20",-23.40,-1.24%,46,2,51.646B,54.44
2FE.DE,Ferrari N.V.,280.60,+0.30,+0.11%,602,442,50.911B,51.68
2FE.F,Ferrari N.V.,278.20,-2.10,-0.75%,156,45,50.764B,51.33
8TI.F,Stellantis N.V.,15.83,+0.13,+0.83%,"2,436","5,111",51.295B,3.09
MAQ.DE,"Marriott International, Inc.",167.72,0.00,0.00%,19,53,51.022B,20.91
MAQ.F,"Marriott International, Inc.",160.30,-8.20,-4.87%,75,130,48.975B,20.21
8GM.DE,General Motors Company,34.94,+0.44,+1.26%,100,984,48.564B,5.69
8GM.F,General Motors Company,34.86,+0.32,+0.93%,190,446,48.46B,5.68
HDM.F,"Honda Motor Co., Ltd.",29.00,-0.28,-0.96%,475,60,48.325B,10.32
HDMA.F,"Honda Motor Co., Ltd.",28.60,-0.60,-2.05%,50,4,48.141B,10.32
DNOA.F,DENSO Corporation,31.20,-0.20,-0.64%,60,1,47.158B,25.57
DNO.F,DENSO Corporation,61.54,-1.06,-1.69%,75,6,46.568B,26.76
33L.DE,Lululemon Athletica Inc.,351.30,+5.55,+1.61%,45,65,46.298B,50.69
